1;coastal_bunker;4081.00;9.88;603.00;1.11;0
1;dockyard;4079.00;10.15;633.00;-2.36;0
1;anti_air_building;4053.00;10.20;542.00;3.52;0
1;anti_air_building;4072.00;10.50;595.00;1.36;0
1;anti_air_building;4067.00;10.60;600.00;2.92;0
1;synthetic_refinery;4087.00;10.40;626.00;5.59;0
1;fuel_silo;4041.00;10.20;564.00;1.97;0
1;radar_station;4073.00;9.88;584.00;0.43;0
1;rocket_site;4079.00;10.70;619.00;1.37;0
1;nuclear_reactor;4072.00;10.20;585.00;4.03;0
1;floating_harbor;4079.26;9.50;580.87;-2.03;829
1;floating_harbor;4056.05;9.50;605.95;0.79;1325
1;floating_harbor;4032.36;9.50;563.21;1.25;1821
1;floating_harbor;4040.18;9.50;579.88;0.98;3312
1;floating_harbor;4108.00;9.50;626.00;-1.08;3703
1;floating_harbor;4032.00;9.50;569.00;0.94;3730
1;floating_harbor;4034.00;9.50;532.00;1.57;4708
1;floating_harbor;4088.05;9.50;602.05;-3.93;4746
1;floating_harbor;4070.50;9.50;567.40;-1.95;4763
1;floating_harbor;4059.26;9.50;544.13;-1.11;4894
1;floating_harbor;4045.74;9.50;587.13;1.11;5798
1;floating_harbor;4085.05;9.50;641.95;0.79;8830
1;floating_harbor;4087.13;9.50;641.26;-0.46;8836
1;floating_harbor;4106.00;9.50;630.00;-1.57;8840
1;floating_harbor;4070.05;9.50;634.95;0.79;8843
1;floating_harbor;4068.00;9.50;631.00;0.00;8860
1;floating_harbor;4108.00;9.50;626.00;-1.33;8861
1;floating_harbor;4104.95;9.50;621.95;-0.79;8875
1;floating_harbor;4059.05;9.50;621.95;0.79;8878
1;floating_harbor;4087.13;9.50;601.74;-2.68;8890
1;floating_harbor;4055.74;9.50;611.13;1.11;8894
1;floating_harbor;4095.05;9.50;596.05;-3.93;8896
1;floating_harbor;4087.26;9.50;599.87;-2.03;8899
1;floating_harbor;4086.00;9.50;598.00;-1.57;8911
1;floating_harbor;4053.05;9.50;597.95;0.79;8922
1;floating_harbor;4081.26;9.50;586.87;-2.03;8927
1;floating_harbor;4075.79;9.50;576.30;-1.82;8945
1;floating_harbor;4036.05;9.50;573.95;0.79;8984
1;floating_harbor;4065.26;9.50;559.87;-2.03;9004
1;floating_harbor;4032.00;9.50;569.00;0.67;9051
1;floating_harbor;4036.74;9.50;542.13;1.11;9098
2;arms_factory;4095.00;10.48;504.00;5.37;0
2;arms_factory;4095.00;10.48;504.00;3.21;0
2;arms_factory;4095.00;10.43;503.00;6.23;0
2;arms_factory;4101.00;10.20;502.00;1.16;0
2;arms_factory;4095.00;10.40;510.00;5.28;0
2;arms_factory;4098.00;10.50;508.00;0.55;0
2;industrial_complex;4100.00;10.35;509.00;3.22;0
2;industrial_complex;4099.00;10.45;507.00;5.88;0
2;industrial_complex;4099.00;10.45;507.00;3.73;0
2;industrial_complex;4091.00;10.35;505.00;3.83;0
2;industrial_complex;4092.00;10.40;504.00;1.67;0
2;industrial_complex;4092.00;10.40;504.00;4.33;0
2;air_base;4099.00;10.30;510.00;0.71;0
2;supply_node;4102.00;10.40;504.00;4.20;0
2;supply_node;4093.00;10.45;503.00;0.86;0
2;supply_node;4096.00;10.43;509.00;4.90;0
2;naval_base;4101.00;10.20;510.00;1.57;10776
2;naval_base;4096.00;10.40;511.00;-3.93;10776
2;naval_base;4090.00;9.93;505.00;-0.79;10776
2;bunker;4096.00;10.45;504.00;1.23;0
2;bunker;4103.00;10.25;502.00;2.78;0
2;bunker;4099.00;10.43;509.00;0.62;0
2;coastal_bunker;4093.00;9.93;510.00;-2.36;0
2;coastal_bunker;4089.00;9.55;501.00;-0.79;0
2;coastal_bunker;4103.00;9.55;500.00;1.57;0
2;dockyard;4100.00;9.55;501.00;1.57;0
2;anti_air_building;4100.00;10.40;507.00;1.73;0
2;anti_air_building;4092.00;10.40;505.00;4.40;0
2;anti_air_building;4092.00;10.40;505.00;5.96;0
2;synthetic_refinery;4093.00;10.45;504.00;2.34;0
2;fuel_silo;4095.00;10.35;511.00;0.18;0
2;radar_station;4098.00;10.50;506.00;3.22;0
2;rocket_site;4097.00;10.45;509.00;4.40;0
2;nuclear_reactor;4091.00;10.25;501.00;0.79;0
2;floating_harbor;4111.00;9.50;504.00;-1.57;4065
2;floating_harbor;4105.00;9.50;488.00;-2.39;5381
2;floating_harbor;4102.95;9.81;515.95;-0.79;9215
3;arms_factory;4117.00;14.15;547.00;6.23;0
3;arms_factory;4109.00;12.98;539.00;1.16;0
3;arms_factory;4098.00;11.25;543.00;5.28;0
3;arms_factory;4113.00;12.48;533.00;0.55;0
3;arms_factory;4100.00;10.75;558.00;3.22;0
3;arms_factory;4108.00;11.75;530.00;5.88;0
3;industrial_complex;4092.00;10.90;538.00;3.73;0
3;industrial_complex;4104.00;10.78;521.00;3.83;0
3;industrial_complex;4099.00;10.45;565.00;1.67;0
3;industrial_complex;4102.00;11.38;552.00;4.33;0
3;industrial_complex;4110.00;10.50;516.00;0.71;0
3;industrial_complex;4105.00;11.95;552.00;3.73;0
3;air_base;4093.00;10.48;549.00;0.11;0
3;supply_node;4108.00;11.60;528.00;4.90;0
3;supply_node;4092.00;10.35;550.00;0.09;0
3;supply_node;4113.00;13.07;537.00;3.03;0
3;supply_node;4098.00;11.15;531.00;5.62;0
3;supply_node;4093.00;11.03;539.00;2.27;0
3;supply_node;4091.00;9.88;524.00;5.20;0
3;supply_node;4107.00;10.35;516.00;1.50;0
3;supply_node;4112.00;12.20;559.00;4.44;0
3;supply_node;4099.00;10.40;568.00;5.92;0
3;supply_node;4105.00;10.90;565.00;3.68;0
3;supply_node;4096.00;10.40;559.00;0.33;0
3;supply_node;4103.00;11.28;557.00;1.81;0
3;supply_node;4109.00;12.38;551.00;5.85;0
3;supply_node;4099.00;11.15;548.00;1.04;0
3;supply_node;4116.00;14.12;547.00;3.98;0
3;supply_node;4086.00;10.30;543.00;1.74;0
3;supply_node;4105.00;12.20;541.00;3.22;0
3;supply_node;4079.00;10.30;537.00;6.15;0
3;supply_node;4086.00;10.60;534.00;2.46;0
3;supply_node;4076.00;10.18;531.00;5.39;0
3;supply_node;4081.00;10.30;527.00;0.58;0
3;supply_node;4100.00;10.55;522.00;4.62;0
3;naval_base;4092.00;9.88;523.00;-0.46;12358
3;naval_base;4079.00;9.82;539.00;-2.68;12358
3;naval_base;4079.00;9.50;525.00;0.00;12358
3;naval_base;4098.00;9.55;573.00;-2.03;11506
3;naval_base;4095.00;9.55;562.00;-2.03;11506
3;naval_base;4087.00;9.55;548.00;-2.68;11506
3;naval_base;4108.00;9.93;512.00;-0.32;10776
3;naval_base;4091.00;9.55;554.00;-2.82;11506
3;naval_base;4099.00;9.50;517.00;-0.20;10776
3;naval_base;4075.00;9.50;528.00;-2.36;12358
3;bunker;4092.00;10.43;549.00;0.35;0
3;bunker;4093.00;10.43;526.00;4.47;0
3;bunker;4102.00;10.60;569.00;0.85;0
3;bunker;4102.00;10.73;521.00;3.87;0
3;bunker;4093.00;11.03;538.00;5.08;0
3;bunker;4105.00;10.25;516.00;2.92;0
3;bunker;4096.00;10.95;546.00;5.58;0
3;bunker;4110.00;11.90;531.00;0.86;0
3;bunker;4081.00;10.48;532.00;3.52;0
3;bunker;4082.00;10.40;535.00;1.36;0
3;bunker;4113.00;13.38;541.00;4.03;0
3;bunker;4104.00;11.90;533.00;5.59;0
3;bunker;4109.00;12.68;544.00;3.42;0
3;bunker;4086.00;10.30;543.00;4.64;0
3;bunker;4117.00;14.10;544.00;2.48;0
3;bunker;4102.00;10.95;562.00;4.03;0
3;bunker;4106.00;12.07;551.00;0.41;0
3;bunker;4104.00;10.73;567.00;3.08;0
3;bunker;4077.00;10.20;532.00;0.92;0
3;bunker;4095.00;10.40;556.00;1.02;0
3;bunker;4109.00;11.43;562.00;5.15;0
3;bunker;4082.00;10.20;539.00;2.98;0
3;coastal_bunker;4090.00;10.20;550.00;-2.82;0
3;coastal_bunker;4098.00;9.55;572.00;-2.03;0
3;coastal_bunker;4092.00;9.88;523.00;-0.46;0
3;coastal_bunker;4075.00;9.50;530.00;-2.36;0
3;coastal_bunker;4077.00;9.82;538.00;-2.68;0
3;coastal_bunker;4079.00;9.82;526.00;0.00;0
3;coastal_bunker;4108.00;9.93;512.00;-0.32;0
3;coastal_bunker;4087.00;10.18;546.00;-2.68;0
3;coastal_bunker;4096.00;9.93;563.00;-2.03;0
3;coastal_bunker;4099.00;9.93;518.00;-0.20;0
3;dockyard;4109.00;9.88;511.00;-0.32;0
3;anti_air_building;4082.00;10.20;539.00;3.15;0
3;anti_air_building;4093.00;10.78;544.00;6.16;0
3;anti_air_building;4107.00;12.75;539.00;1.09;0
3;synthetic_refinery;4102.00;11.78;536.00;5.22;0
3;fuel_silo;4084.00;10.20;542.00;0.49;0
3;radar_station;4099.00;11.32;542.00;5.08;0
3;rocket_site;4103.00;11.68;548.00;5.82;0
3;nuclear_reactor;4086.00;10.45;538.00;3.66;0
3;floating_harbor;4088.79;9.50;559.64;0.32;2029
3;floating_harbor;4086.87;9.50;515.74;-3.61;4263
3;floating_harbor;4105.00;9.50;488.00;-3.18;4293
3;floating_harbor;4090.74;9.50;572.13;1.11;8985
3;floating_harbor;4087.74;9.50;563.13;1.11;9015
3;floating_harbor;4081.87;9.50;551.26;0.46;9084
3;floating_harbor;4066.00;9.50;531.00;-4.12;9107
3;floating_harbor;4070.05;9.50;536.95;0.79;9136
3;floating_harbor;4066.00;9.50;531.00;1.13;9146
3;floating_harbor;4105.00;9.50;488.00;-2.94;9169
4;arms_factory;4067.00;10.50;513.00;5.28;0
4;arms_factory;4079.00;10.43;490.00;0.55;0
4;arms_factory;4067.00;10.48;462.00;3.22;0
4;arms_factory;4054.00;11.03;497.00;5.88;0
4;arms_factory;4066.00;10.30;518.00;3.73;0
4;arms_factory;4064.00;11.65;498.00;3.83;0
4;industrial_complex;4070.00;10.20;460.00;1.67;0
4;industrial_complex;4048.00;10.30;482.00;4.33;0
4;industrial_complex;4077.00;10.25;466.00;0.71;0
4;industrial_complex;4052.00;10.75;498.00;3.73;0
4;industrial_complex;4074.00;10.75;512.00;0.11;0
4;industrial_complex;4064.00;10.75;507.00;2.78;0
4;air_base;4064.00;10.50;462.00;5.44;0
4;supply_node;4068.00;10.80;473.00;3.03;0
4;supply_node;4062.00;10.55;508.00;5.62;0
4;supply_node;4066.00;10.40;517.00;2.27;0
4;supply_node;4077.00;10.60;476.00;5.20;0
4;supply_node;4068.00;11.43;482.00;1.50;0
4;supply_node;4027.00;10.20;490.00;4.44;0
4;supply_node;4057.00;11.25;498.00;5.92;0
4;supply_node;4074.00;11.10;499.00;3.68;0
4;supply_node;4052.00;10.30;467.00;0.33;0
4;supply_node;4075.00;10.43;465.00;1.81;0
4;supply_node;4076.00;10.43;516.00;5.85;0
4;supply_node;4073.00;11.20;489.00;1.04;0
4;supply_node;4057.00;10.70;476.00;3.98;0
4;supply_node;4057.00;10.20;514.00;1.74;0
4;supply_node;4070.00;10.70;510.00;3.22;0
4;supply_node;4083.00;10.40;511.00;6.15;0
4;supply_node;4052.00;10.20;508.00;2.46;0
4;supply_node;4077.00;11.00;507.00;5.39;0
4;supply_node;4083.00;10.45;503.00;0.58;0
4;supply_node;4049.00;10.30;501.00;4.62;0
4;supply_node;4065.00;11.60;499.00;1.28;0
4;supply_node;4082.00;10.48;495.00;2.76;0
4;supply_node;4048.00;10.40;493.00;5.69;0
4;supply_node;4064.00;12.25;491.00;2.00;0
4;supply_node;4053.00;10.90;489.00;4.93;0
4;supply_node;4033.00;10.40;488.00;1.58;0
4;supply_node;4079.00;10.45;487.00;4.17;0
4;supply_node;4048.00;10.30;484.00;0.82;0
4;supply_node;4029.00;10.20;486.00;2.30;0
4;supply_node;4059.00;11.15;484.00;0.06;0
4;supply_node;4049.00;10.25;477.00;2.99;0
4;supply_node;4060.00;10.70;468.00;4.47;0
4;supply_node;4067.00;10.50;463.00;2.23;0
4;supply_node;4058.00;10.20;460.00;3.71;0
4;naval_base;4025.00;9.55;488.00;0.00;12356
4;naval_base;4066.00;10.18;519.00;-3.46;12358
4;naval_base;4050.00;9.55;465.00;-1.57;12356
4;naval_base;4057.00;9.50;458.00;0.00;10662
4;naval_base;4085.00;10.35;507.00;1.57;10776
4;naval_base;4078.00;10.25;519.00;-3.73;12358
4;naval_base;4048.00;10.15;505.00;-2.68;10683
4;naval_base;4082.00;10.20;478.00;1.57;12803
4;naval_base;4087.00;10.30;496.00;1.57;10776
4;naval_base;4056.00;9.82;516.00;-3.14;12358
4;naval_base;4046.00;9.55;480.00;-1.11;12356
4;naval_base;4032.00;10.20;491.00;1.57;12356
4;naval_base;4073.00;9.55;459.00;0.46;12803
4;naval_base;4086.00;10.20;511.00;-3.93;12358
4;naval_base;4071.00;9.55;459.00;0.64;12803
4;naval_base;4080.00;10.30;485.00;1.57;12803
4;naval_base;4046.00;9.55;482.00;-2.03;12356
4;naval_base;4049.00;9.50;509.00;-1.89;10683
4;naval_base;4024.00;9.50;489.00;-1.89;12356
4;naval_base;4045.00;9.55;491.00;-2.03;12356
4;bunker;4053.00;10.20;465.00;3.59;0
4;bunker;4068.00;10.60;464.00;1.43;0
4;bunker;4061.00;10.73;468.00;1.53;0
4;bunker;4075.00;10.35;464.00;5.65;0
4;bunker;4054.00;11.05;495.00;2.04;0
4;bunker;4048.00;10.45;491.00;4.70;0
4;bunker;4061.00;11.15;502.00;6.26;0
4;bunker;4051.00;10.43;481.00;4.10;0
4;bunker;4051.00;10.60;499.00;0.48;0
4;bunker;4054.00;10.18;462.00;3.15;0
4;bunker;4047.00;10.30;488.00;6.16;0
4;bunker;4026.00;10.20;491.00;1.09;0
4;bunker;4078.00;10.95;506.00;5.22;0
4;bunker;4056.00;10.20;514.00;0.49;0
4;bunker;4078.00;10.45;483.00;4.61;0
4;bunker;4071.00;11.00;478.00;5.82;0
4;bunker;4071.00;10.78;474.00;3.66;0
4;bunker;4083.00;10.43;495.00;5.22;0
4;bunker;4074.00;11.05;489.00;1.60;0
4;bunker;4056.00;10.50;472.00;5.72;0
4;bunker;4082.00;10.60;501.00;2.10;0
4;bunker;4071.00;11.32;497.00;3.66;0
4;bunker;4053.00;10.40;504.00;0.04;0
4;bunker;4059.00;11.53;490.00;4.17;0
4;bunker;4079.00;10.43;486.00;5.38;0
4;bunker;4034.00;10.30;487.00;2.11;0
4;bunker;4071.00;10.78;509.00;4.78;0
4;bunker;4063.00;10.50;513.00;1.16;0
4;bunker;4079.00;10.43;514.00;2.71;0
4;bunker;4053.00;10.70;485.00;0.55;0
4;bunker;4068.00;11.70;488.00;4.68;0
4;bunker;4085.00;10.30;510.00;5.89;0
4;bunker;4030.00;10.20;486.00;2.62;0
4;bunker;4072.00;10.20;519.00;5.28;0
4;coastal_bunker;4080.00;10.20;470.00;1.57;0
4;coastal_bunker;4076.00;10.15;521.00;-3.73;0
4;coastal_bunker;4072.00;10.18;520.00;-3.46;0
4;coastal_bunker;4086.00;10.20;511.00;-3.93;0
4;coastal_bunker;4049.00;9.82;508.00;-1.89;0
4;coastal_bunker;4027.00;10.20;492.00;-3.14;0
4;coastal_bunker;4080.00;10.25;483.00;1.57;0
4;coastal_bunker;4085.00;10.35;507.00;1.57;0
4;coastal_bunker;4033.00;10.20;491.00;1.57;0
4;coastal_bunker;4026.00;9.88;487.00;0.00;0
4;coastal_bunker;4053.00;9.82;462.00;-1.57;0
4;coastal_bunker;4062.00;9.53;458.00;0.00;0
4;coastal_bunker;4086.00;9.93;494.00;1.57;0
4;coastal_bunker;4078.00;10.20;466.00;0.46;0
4;coastal_bunker;4046.00;9.55;486.00;-2.03;0
4;coastal_bunker;4060.00;10.18;517.00;-3.14;0
4;coastal_bunker;4070.00;9.55;459.00;0.64;0
4;coastal_bunker;4046.00;9.93;494.00;-2.03;0
4;coastal_bunker;4047.00;9.50;503.00;-2.68;0
4;coastal_bunker;4048.00;9.85;473.00;-1.11;0
4;dockyard;4085.00;10.20;512.00;-3.93;0
4;anti_air_building;4075.00;11.07;498.00;1.74;0
4;anti_air_building;4052.00;10.18;512.00;4.40;0
4;anti_air_building;4067.00;10.30;518.00;0.79;0
4;synthetic_refinery;4055.00;10.20;462.00;4.91;0
4;fuel_silo;4072.00;11.25;497.00;5.01;0
4;radar_station;4055.00;11.00;490.00;3.36;0
4;rocket_site;4086.00;10.40;496.00;5.52;0
4;nuclear_reactor;4064.00;10.30;460.00;0.79;0
4;floating_harbor;4069.21;9.50;526.64;-0.32;2509
4;floating_harbor;4088.00;9.50;476.00;-1.57;2580
4;floating_harbor;4027.00;9.50;500.00;0.00;3162
4;floating_harbor;4042.00;9.50;467.00;1.57;4823
4;floating_harbor;4079.13;9.50;456.74;-2.68;4881
4;floating_harbor;4066.00;9.50;531.00;0.79;5398
4;floating_harbor;4057.00;9.50;523.00;0.00;9200
4;floating_harbor;4089.95;9.50;517.95;-0.79;9214
4;floating_harbor;4066.00;9.50;531.00;-0.67;9222
4;floating_harbor;4105.00;9.50;488.00;-2.21;9241
4;floating_harbor;4039.36;9.50;497.79;-4.39;9248
4;floating_harbor;4093.00;9.50;495.00;-1.57;9269
4;floating_harbor;4039.74;9.50;497.13;1.11;9277
4;floating_harbor;4042.00;9.50;488.00;-1.57;9292
4;floating_harbor;4087.00;9.50;467.00;-2.85;9295
4;floating_harbor;4039.74;9.50;488.13;1.11;9303
4;floating_harbor;4029.00;9.50;478.00;-3.14;9310
4;floating_harbor;4040.74;9.50;472.87;-4.25;9342
4;floating_harbor;4074.20;9.50;453.40;-2.50;9385
4;floating_harbor;4058.00;9.50;452.00;-3.14;9400
5;arms_factory;4101.00;10.20;425.00;3.22;0
5;arms_factory;4141.00;10.60;422.00;5.88;0
5;arms_factory;4162.00;10.43;425.00;3.73;0
5;arms_factory;4154.00;10.15;417.00;3.83;0
5;arms_factory;4164.00;10.15;417.00;1.67;0
